episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,18.770000000000003,30,1,100.96999999999998,False,False,0.1720768383829392,PGF,harsh,3.33,0.2,123
2,17.400000000000002,30,0,100.0,False,False,0.14805219153934096,PGF,harsh,3.33,0.2,123
3,105.30000000000001,23,2,186.0,True,False,0.13193064860881273,PGF,harsh,3.33,0.2,123
4,17.800000000000004,30,0,100.0,False,False,0.11351104449207507,PGF,harsh,3.33,0.2,123
5,18.6,30,1,101.0,False,False,0.09766310828870711,PGF,harsh,3.33,0.2,123
6,18.990000000000002,30,1,100.99,False,False,0.08402779450485676,PGF,harsh,3.33,0.2,123
7,18.8,30,1,101.0,False,False,0.07229618607343528,PGF,harsh,3.33,0.2,123
8,18.790000000000003,30,1,100.99,False,False,0.062202495633307105,PGF,harsh,3.33,0.2,123
9,18.990000000000002,30,1,100.99,False,False,0.053518043940540334,PGF,harsh,3.33,0.2,123
10,106.185,20,2,185.985,True,False,0.04841298343241028,PGF,harsh,3.33,0.2,123
11,104.19000000000001,30,3,186.99,True,False,0.04165376562867389,PGF,harsh,3.33,0.2,123
12,109.4,6,1,185.0,True,False,0.04041966907723405,PGF,harsh,3.33,0.2,123
13,109.4,6,1,185.0,True,False,0.03922213570982547,PGF,harsh,3.33,0.2,123
14,103.7,29,2,186.0,True,False,0.03391568395765502,PGF,harsh,3.33,0.2,123
15,109.385,6,1,184.985,True,False,0.032910847348523745,PGF,harsh,3.33,0.2,123
16,110.4,6,2,186.0,True,False,0.031935781526628,PGF,harsh,3.33,0.2,123
17,103.30000000000001,27,1,185.0,True,False,0.02789335336763321,PGF,harsh,3.33,0.2,123
18,111.375,6,3,186.975,True,False,0.02706694330171128,PGF,harsh,3.33,0.2,123
19,103.775,28,2,185.975,True,False,0.0235226081566059,PGF,harsh,3.33,0.2,123
20,109.375,6,1,184.975,True,False,0.02282569230352983,PGF,harsh,3.33,0.2,123
21,111.97,8,4,187.97,True,False,0.021928483810794496,PGF,harsh,3.33,0.2,123
22,103.97500000000001,24,1,184.975,True,False,0.01944296715081204,PGF,harsh,3.33,0.2,123
23,110.375,6,2,185.975,True,False,0.01886692082346492,PGF,harsh,3.33,0.2,123
24,110.375,6,2,185.975,True,False,0.01830794130329164,PGF,harsh,3.33,0.2,123
25,110.385,6,2,185.985,True,False,0.017765522943622325,PGF,harsh,3.33,0.2,123
26,109.385,6,1,184.985,True,False,0.017239175078829105,PGF,harsh,3.33,0.2,123
27,110.4,6,2,186.0,True,False,0.016728421580475394,PGF,harsh,3.33,0.2,123
28,108.5,9,1,185.0,True,False,0.015990523851148124,PGF,harsh,3.33,0.2,123
29,110.4,6,2,186.0,True,False,0.015516764755359819,PGF,harsh,3.33,0.2,123
30,109.4,6,1,185.0,True,False,0.015057041952749367,PGF,harsh,3.33,0.2,123
31,109.4,6,1,185.0,True,False,0.014610939583171967,PGF,harsh,3.33,0.2,123
32,111.4,6,3,187.0,True,False,0.014178054107375371,PGF,harsh,3.33,0.2,123
33,109.4,6,1,185.0,True,False,0.013757993941962747,PGF,harsh,3.33,0.2,123
34,109.4,6,1,185.0,True,False,0.01335037910517069,PGF,harsh,3.33,0.2,123
35,110.97500000000001,8,3,186.975,True,False,0.012825616335432347,PGF,harsh,3.33,0.2,123
36,110.375,6,2,185.975,True,False,0.012445625507454199,PGF,harsh,3.33,0.2,123
37,111.4,6,3,187.0,True,False,0.012076892854176676,PGF,harsh,3.33,0.2,123
38,109.4,6,1,185.0,True,False,0.011719084824134174,PGF,harsh,3.33,0.2,123
39,110.4,6,2,186.0,True,False,0.01137187774815401,PGF,harsh,3.33,0.2,123
40,109.4,6,1,185.0,True,False,0.011034957546568885,PGF,harsh,3.33,0.2,123
41,109.39,6,1,184.99,True,False,0.01070801944510391,PGF,harsh,3.33,0.2,123
42,110.39,6,2,185.99,True,False,0.01039076769918117,PGF,harsh,3.33,0.2,123
43,111.4,6,3,187.0,True,False,0.010082915326392463,PGF,harsh,3.33,0.2,123
44,110.39,6,2,185.99,True,False,0.01,PGF,harsh,3.33,0.2,123
